,ori_income_high_per,ori_income_high,ori_income_low_per,ori_income_low,tract_id,ori_income_high_per_20,ori_income_high_20,ori_income_low_per_20,ori_income_low_20,ori_income_high_per_21,ori_income_high_21,ori_income_low_per_21,ori_income_low_21
504,0.9947712418300654,1522,0.00522875816993464,8,36047089000,0.9958592132505176,962,0.004140786749482402,4,1.0,559,0.0,0
505,1.0,130,0.0,0,36047089200,1.0,123,0.0,0,1.0,77,0.0,0
506,1.0,256,0.0,0,36047090000,1.0,187,0.0,0,1.0,103,0.0,0
507,1.0,95,0.0,0,36047090200,0.9764705882352941,166,0.023529411764705882,4,1.0,81,0.0,0
508,1.0,493,0.0,0,36047090800,1.0,343,0.0,0,1.0,184,0.0,0
509,1.0,194,0.0,0,36047091000,1.0,117,0.0,0,1.0,57,0.0,0
510,1.0,564,0.0,0,36047091200,0.9924242424242424,524,0.007575757575757576,4,1.0,251,0.0,0
511,0.9840637450199203,247,0.01593625498007968,4,36047091800,1.0,90,0.0,0,1.0,78,0.0,0
512,1.0,86,0.0,0,36047092000,1.0,58,0.0,0,1.0,40,0.0,0
513,0.9944196428571429,891,0.005580357142857143,5,36047092400,1.0,614,0.0,0,1.0,494,0.0,0
514,1.0,110,0.0,0,36047093400,1.0,77,0.0,0,1.0,32,0.0,0
515,1.0,109,0.0,0,36047094401,1.0,63,0.0,0,1.0,27,0.0,0
516,0.9824561403508771,448,0.017543859649122806,8,36047094600,0.9891304347826086,364,0.010869565217391304,4,1.0,309,0.0,0
517,1.0,25,0.0,0,36047095000,1.0,56,0.0,0,1.0,5,0.0,0
518,1.0,295,0.0,0,36047095600,1.0,238,0.0,0,1.0,179,0.0,0
519,1.0,20,0.0,0,36047095800,1.0,24,0.0,0,1.0,4,0.0,0
520,1.0,337,0.0,0,36047096000,1.0,458,0.0,0,1.0,321,0.0,0
521,1.0,495,0.0,0,36047096400,1.0,398,0.0,0,1.0,242,0.0,0
522,1.0,586,0.0,0,36047097400,1.0,502,0.0,0,1.0,123,0.0,0
523,1.0,45,0.0,0,36047098400,1.0,22,0.0,0,1.0,34,0.0,0
524,1.0,182,0.0,0,36047098600,1.0,179,0.0,0,1.0,76,0.0,0
525,1.0,222,0.0,0,36047098800,1.0,170,0.0,0,1.0,114,0.0,0
526,1.0,65,0.0,0,36047099000,1.0,38,0.0,0,1.0,51,0.0,0
527,0.9963636363636363,1096,0.0036363636363636364,4,36047099800,1.0,808,0.0,0,1.0,661,0.0,0
528,0.9930783242258652,5452,0.0069216757741347905,38,36047102800,0.9935189630340855,4139,0.006481036965914546,27,0.9833333333333333,3481,0.016666666666666666,59
529,1.0,21,0.0,0,36047103400,1.0,24,0.0,0,1.0,19,0.0,0
530,0.9931856899488927,1166,0.0068143100511073255,8,36047105801,0.9967974379503602,1245,0.0032025620496397116,4,1.0,620,0.0,0
531,1.0,570,0.0,0,36047105804,1.0,526,0.0,0,1.0,319,0.0,0
532,0.9959141981613892,2925,0.0040858018386108275,12,36047107000,0.9980750721847931,2074,0.0019249278152069298,4,1.0,2282,0.0,0
533,1.0,415,0.0,0,36047107800,1.0,313,0.0,0,1.0,214,0.0,0
534,1.0,1149,0.0,0,36047110400,0.9937007874015747,631,0.006299212598425197,4,1.0,446,0.0,0
535,1.0,140,0.0,0,36047111600,1.0,106,0.0,0,1.0,81,0.0,0
536,1.0,238,0.0,0,36047111800,1.0,251,0.0,0,1.0,70,0.0,0
537,1.0,274,0.0,0,36047112000,1.0,199,0.0,0,1.0,97,0.0,0
538,1.0,113,0.0,0,36047112400,1.0,60,0.0,0,1.0,36,0.0,0
539,0.9802904564315352,945,0.01970954356846473,19,36047114201,0.9833887043189369,592,0.016611295681063124,10,1.0,288,0.0,0
540,0.9764365440264572,9448,0.023563455973542785,228,36047114400,0.9565126924677486,9194,0.04348730753225135,418,0.955885384456813,4637,0.04411461554318697,214
541,1.0,69,0.0,0,36047115800,1.0,44,0.0,0,1.0,34,0.0,0
542,0.9844961240310077,254,0.015503875968992248,4,36047116000,1.0,202,0.0,0,1.0,110,0.0,0
543,1.0,88,0.0,0,36047116200,0.9622641509433962,102,0.03773584905660377,4,1.0,89,0.0,0
544,1.0,263,0.0,0,36047116400,1.0,138,0.0,0,1.0,74,0.0,0
545,1.0,207,0.0,0,36047116800,0.963963963963964,107,0.036036036036036036,4,1.0,73,0.0,0
546,1.0,188,0.0,0,36047117601,1.0,88,0.0,0,1.0,64,0.0,0
547,1.0,443,0.0,0,36047117800,1.0,312,0.0,0,1.0,203,0.0,0
548,0.9259259259259259,50,0.07407407407407407,4,36047118000,1.0,36,0.0,0,1.0,28,0.0,0
549,0.9806295399515739,405,0.01937046004842615,8,36047118201,0.9851301115241635,265,0.01486988847583643,4,0.975609756097561,160,0.024390243902439025,4
550,1.0,221,0.0,0,36047118800,0.9805825242718447,202,0.019417475728155338,4,1.0,134,0.0,0
551,1.0,28,0.0,0,36047119000,1.0,29,0.0,0,1.0,8,0.0,0
552,1.0,119,0.0,0,36047119200,1.0,83,0.0,0,1.0,49,0.0,0
553,0.9615628970775095,12108,0.03843710292249047,484,36047119600,0.96297565992458,14045,0.03702434007541995,540,0.9626865671641791,5031,0.03731343283582089,195
554,1.0,460,0.0,0,36047121000,0.9802834257547751,1591,0.019716574245224893,32,1.0,323,0.0,0
555,0.989100817438692,363,0.010899182561307902,4,36047122000,0.9865319865319865,293,0.013468013468013467,4,1.0,324,0.0,0
556,1.0,112,0.0,0,36047123700,0.9712230215827338,135,0.02877697841726619,4,1.0,45,0.0,0
557,0.9795918367346939,192,0.02040816326530612,4,36047150200,1.0,185,0.0,0,1.0,108,0.0,0
558,0.992831541218638,1108,0.007168458781362007,8,36061000100,1.0,312,0.0,0,1.0,93,0.0,0
559,0.9983505154639175,2421,0.0016494845360824743,4,36061000201,0.9954776710005653,1761,0.0045223289994347085,8,1.0,1020,0.0,0
560,0.9967409016838674,3670,0.0032590983161325366,12,36061000202,0.9948750800768738,3106,0.005124919923126201,16,0.9979757085020243,1972,0.0020242914979757085,4
561,0.9537037037037037,412,0.046296296296296294,20,36061000500,0.9291784702549575,328,0.0708215297450425,25,0.9848484848484849,260,0.015151515151515152,4
562,0.9966393614786809,9490,0.0033606385213190504,32,36061000600,0.9965747559513616,5819,0.0034252440486384657,20,0.9967982924226254,3736,0.0032017075773745998,12
563,0.9969099336544579,21938,0.0030900663455421247,68,36061000700,0.9958646616541353,10596,0.004135338345864661,44,0.9970457902511078,5400,0.0029542097488921715,16
564,0.9975971852741783,11625,0.0024028147258216767,28,36061000800,0.9972976624780435,7381,0.0027023375219564923,20,0.9976739678232216,5147,0.0023260321767784456,12
565,0.994838943928627,38359,0.005161056071372997,199,36061000900,0.9944077843641651,17782,0.005592215635834918,100,0.9926958831341302,7475,0.0073041168658698535,55
566,1.0,1018,0.0,0,36061001001,1.0,662,0.0,0,1.0,368,0.0,0
567,0.9984038308060654,2502,0.0015961691939345571,4,36061001002,1.0,1728,0.0,0,1.0,972,0.0,0
568,1.0,2540,0.0,0,36061001200,1.0,1565,0.0,0,1.0,1052,0.0,0
569,0.9950399148483235,46742,0.0049600851516764235,233,36061001300,0.9962034558286688,20467,0.003796544171331224,78,0.9925468731803889,8523,0.00745312681961104,64
570,0.9893952421897392,3452,0.01060475781026082,37,36061001401,0.9028298229745445,6987,0.09717017702545548,752,0.9952830188679245,1688,0.0047169811320754715,8
571,0.9969434538970963,7828,0.003056546102903719,24,36061001402,0.9950617283950617,5239,0.0049382716049382715,26,0.9985900599224533,2833,0.0014099400775467042,4
572,0.9976536413681075,22110,0.0023463586318924284,52,36061001501,0.9946450164104336,11516,0.005354983589566419,62,0.9973013998988025,5913,0.0026986001011975037,16
573,0.9962581852198317,29820,0.0037418147801683817,112,36061001502,0.9966553032739435,15495,0.003344696726056474,52,0.9974693154498292,7883,0.0025306845501708213,20
574,0.996962794229309,15756,0.0030372057706909645,48,36061001600,0.9971391107402551,8365,0.002860889259744904,24,0.9974767386847501,6325,0.0025232613152499604,16
575,0.9956914523974982,21492,0.004308547602501737,93,36061001800,0.9971929824561403,11368,0.002807017543859649,32,0.9973954565185935,6893,0.0026045434814064533,18
576,0.997080291970803,1366,0.00291970802919708,4,36061002000,1.0,970,0.0,0,1.0,593,0.0,0
577,0.9976966207001061,32919,0.0023033792998939234,76,36061002100,0.9974336541265675,17101,0.0025663458734324876,44,0.995189416716777,6620,0.004810583283223091,32
578,0.9882709541381128,7499,0.01172904586188719,89,36061002201,0.9953150620754275,4249,0.004684937924572499,20,0.9772969137992196,2755,0.022703086200780417,64
579,0.991462113127001,2787,0.008537886872998933,24,36061002202,1.0,1663,0.0,0,0.9961612284069098,1038,0.003838771593090211,4
580,1.0,871,0.0,0,36061002400,0.9948320413436692,770,0.00516795865633075,4,0.9810874704491725,415,0.018912529550827423,8
581,0.997489014438167,1589,0.0025109855618330196,4,36061002500,0.993127147766323,1734,0.006872852233676976,12,1.0,531,0.0,0
582,0.9965034965034965,2565,0.0034965034965034965,9,36061002601,1.0,1835,0.0,0,1.0,1084,0.0,0
583,0.9939522225582098,3287,0.0060477774417901425,20,36061002602,0.994368840919756,2119,0.005631159080244017,12,1.0,1390,0.0,0
584,0.9946362722091854,2967,0.0053637277908146165,16,36061002700,0.9994617144395102,7427,0.0005382855604898399,4,1.0,1808,0.0,0
585,0.9920607525025888,5748,0.007939247497411116,46,36061002800,0.9972991222147198,2954,0.0027008777852802163,8,1.0,1794,0.0,0
586,0.9954305344006222,30716,0.004569465599377775,141,36061002900,0.9766075508649766,35904,0.02339244913502339,860,0.9991352286239326,9243,0.0008647713760674522,8
587,0.9972684592402902,11683,0.002731540759709774,32,36061003001,0.9941756272401434,4438,0.005824372759856631,26,0.9973623475107155,3025,0.002637652489284537,8
588,0.9989437549511486,3783,0.0010562450488513335,4,36061003002,0.9958592132505176,1924,0.004140786749482402,8,0.9867439933719967,1191,0.013256006628003313,16
589,0.9947115880714065,38559,0.00528841192859354,205,36061003100,0.9772755494846641,39350,0.0227244505153359,915,0.9973795039775386,10657,0.0026204960224613947,28
590,0.9917874800972094,11835,0.008212519902790582,98,36061003200,0.9958002799813346,6402,0.004199720018665422,27,0.9966478106012989,4757,0.0033521893987010264,16
591,0.9931233723958334,24407,0.006876627604166667,169,36061003300,0.9967343976777939,10988,0.003265602322206096,36,0.9863234111021721,6130,0.013676588897827836,85
592,0.9981354878806712,11242,0.0018645121193287756,21,36061003400,0.9994860593601439,7779,0.0005139406398560967,4,0.9972432804962095,4341,0.0027567195037904893,12
593,0.9977281332828474,5270,0.002271866717152594,12,36061003601,0.9936880072137061,2204,0.0063119927862939585,14,1.0,1385,0.0,0
594,0.9986979166666666,6136,0.0013020833333333333,8,36061003602,0.9985590778097982,2772,0.001440922190201729,4,1.0,1555,0.0,0
595,0.9956709956709957,16560,0.004329004329004329,72,36061003700,0.9972991222147198,7385,0.0027008777852802163,20,0.9990740740740741,4316,0.000925925925925926,4
596,0.9973061606933709,17030,0.0026938393066291873,46,36061003800,0.9994582148178247,7379,0.0005417851821752675,4,0.9972135715456483,6084,0.0027864284543517455,17
597,0.9965783343040187,13689,0.0034216656959813628,47,36061003900,0.9958355023425299,7652,0.004164497657470068,32,0.9989384288747346,3764,0.0010615711252653928,4
598,0.9987569919204475,12856,0.001243008079552517,16,36061004000,0.9986534253492678,5933,0.0013465746507322,8,0.9961277831558567,4116,0.003872216844143272,16
599,0.9965124896464537,22859,0.003487510353546362,80,36061004100,0.9966921119592875,11751,0.0033078880407124683,39,0.996248513130204,10888,0.003751486869795956,41
600,0.9965532479010164,11276,0.00344675209898365,39,36061004200,0.9952582557154953,5877,0.004741744284504657,28,0.9986737400530504,3012,0.001326259946949602,4
601,0.9970727899564171,15328,0.002927210043582905,45,36061004300,0.9961297456690011,5405,0.003870254330998894,21,1.0,3852,0.0,0
602,0.9984588711230977,5183,0.001541128876902331,8,36061004400,0.9990145355999015,4055,0.0009854644000985464,4,0.9983539094650206,2426,0.0016460905349794238,4
603,0.9960250726188656,13030,0.003974927381134383,52,36061004500,0.9972139303482587,5011,0.0027860696517412937,14,0.9951338199513382,3272,0.004866180048661801,16
604,0.9966622162883845,11944,0.0033377837116154874,40,36061004700,0.9982873046456862,4663,0.0017126953543138515,8,0.9982528936449007,4571,0.0017471063550993666,8
605,0.9986862632400033,12163,0.0013137367599967158,16,36061004800,0.9964173757277206,6675,0.0035826242722794446,24,0.9981545559400231,4327,0.001845444059976932,8
606,0.9956543823014843,17642,0.004345617698515718,77,36061004900,0.9979546616669508,5855,0.0020453383330492586,12,0.99609375,5100,0.00390625,20
607,0.9918229490711937,22318,0.008177050928806329,184,36061005000,0.993658271425983,10968,0.006341728574017032,70,0.9991313789359392,4601,0.0008686210640608035,4
608,0.9957620103963183,30075,0.004237989603681753,128,36061005200,0.9911948068641944,15422,0.008805193135805644,137,0.9954589239025733,7234,0.004541076097426724,33
609,0.99660014781966,20226,0.003399852180339985,69,36061005400,0.9975302543837985,8078,0.0024697456162015314,20,0.997002622705133,5322,0.0029973772948669914,16
610,0.9967253376995497,9740,0.003274662300450266,32,36061005501,0.9966701352757544,4789,0.0033298647242455777,16,0.9982668977469671,2304,0.0017331022530329288,4
611,0.9958608670394307,13714,0.004139132960569313,57,36061005502,0.9940409683426443,5338,0.0059590316573556795,32,0.9939759036144579,3300,0.006024096385542169,20
612,0.9951647363094569,17700,0.004835263690543124,86,36061005600,0.9975515914655474,8556,0.002448408534452606,21,0.9953307392996109,3837,0.004669260700389105,18
613,0.9968506298740252,13294,0.003149370125974805,42,36061005700,0.997610513739546,5010,0.0023894862604540022,12,0.9982308712958867,2257,0.0017691287041132243,4
614,0.9962436089179507,28643,0.00375639108204932,108,36061005800,0.9971924899105106,11366,0.0028075100894893843,32,0.9977214468812304,7006,0.0022785531187695814,16
615,0.9988985267795677,7255,0.0011014732204323282,8,36061005900,0.9978813559322034,3768,0.00211864406779661,8,0.9924170616113744,2094,0.007582938388625593,16
616,0.9979939819458375,1990,0.0020060180541624875,4,36061006000,1.0,1232,0.0,0,1.0,757,0.0,0
617,0.997513579680208,26077,0.0024864203197919057,65,36061006100,0.9976117026569808,10025,0.002388297343019206,24,0.9975425950196593,6089,0.0024574049803407602,15
618,0.9941791975608066,14347,0.005820802439193403,84,36061006200,0.9805902685455996,11064,0.019409731454400427,219,0.9925093632958801,6360,0.00749063670411985,48
619,0.9950066577896138,14945,0.004993342210386152,75,36061006300,0.9988341591372778,6854,0.0011658408627222385,8,0.995276334435522,4214,0.004723665564478035,20
620,0.9975620374401393,11457,0.002437962559860688,28,36061006400,1.0,7185,0.0,0,0.9977534400449312,3553,0.002246559955068801,8
621,0.9969993180268243,21929,0.0030006819731757217,66,36061006500,0.9894898182614408,13557,0.01051018173855923,144,0.9977053694355209,8696,0.002294630564479119,20
622,0.9845635202271115,11098,0.015436479772888574,174,36061006600,0.9922900262467191,6049,0.00770997375328084,47,0.986689566337484,4596,0.013310433662516101,62
623,0.9956125827814569,12027,0.004387417218543047,53,36061006700,0.9923387954884018,4663,0.007661204511598212,36,0.9965337954939342,3450,0.0034662045060658577,12
624,0.9948364057523406,20615,0.005163594247659492,107,36061006800,0.9969622175811658,10502,0.003037782418834251,32,0.9977837970943118,4052,0.002216202905688254,9
625,0.9972324723247232,4324,0.0027675276752767526,12,36061006900,0.9906542056074766,2120,0.009345794392523364,20,0.9951836243226971,1653,0.00481637567730283,8
626,0.9949905666514866,15294,0.005009433348513434,77,36061007000,0.9971964254424391,5691,0.0028035745575608903,16,0.9977584757635192,3561,0.002241524236480807,8
627,0.9960995850622406,12003,0.003900414937759336,47,36061007100,0.9950535861500412,4828,0.00494641384995878,24,0.9960146130853537,2999,0.003985386914646297,12
628,0.994324228449805,14015,0.005675771550195104,80,36061007200,0.9966216216216216,7080,0.0033783783783783786,24,1.0,4488,0.0,0
629,0.9936626281453868,10662,0.006337371854613234,68,36061007300,0.9967611336032388,3693,0.0032388663967611335,12,0.9964129135113591,2500,0.0035870864886408927,9
630,0.9953621821326102,25325,0.004637817867389852,118,36061007400,0.9967308711786534,11281,0.0032691288213465277,37,0.9966533864541832,6254,0.003346613545816733,21
631,0.997569275644142,8208,0.0024307243558580457,20,36061007500,0.9971380872883377,4181,0.0028619127116622945,12,0.994514359470797,3082,0.005485640529202969,17
632,0.9976513504734777,39929,0.00234864952652225,94,36061007600,0.9967687647256815,14807,0.003231235274318411,48,0.9900385177314385,7454,0.009961482268561563,75
633,0.9895414929897689,13057,0.010458507010231148,138,36061007700,0.9919605335282294,5429,0.00803946647177051,44,0.9841269841269841,3844,0.015873015873015872,62
634,0.9957108484151062,9518,0.004289151584893817,41,36061007800,0.9983291562238931,4780,0.001670843776106934,8,0.9957734573119188,3534,0.00422654268808115,15
635,0.9956108266276518,14971,0.0043891733723482075,66,36061007900,0.9952541032232549,5033,0.004745896776745106,24,0.9936447410231967,3127,0.006355258976803305,20
636,0.9945101801513698,18659,0.00548981984863021,103,36061008000,0.9947764312578353,9522,0.005223568742164647,50,0.9916230366492147,3788,0.008376963350785341,32
637,0.9866825944606672,22301,0.013317405539332802,301,36061008100,0.9966811864758349,9610,0.003318813524165111,32,0.9956005279366476,4526,0.004399472063352398,20
638,0.9957260150714206,17706,0.004273984928579462,76,36061008200,0.9980314960629921,8112,0.001968503937007874,16,1.0,3435,0.0,0
639,0.9969948662298093,23887,0.0030051337701907425,72,36061008300,0.9979983987189752,7479,0.0020016012810248197,15,0.9937047529115518,3157,0.006295247088448221,20
640,0.9957428009156994,24793,0.004257199084300574,106,36061008400,0.9936988620332926,10566,0.00630113796670742,67,0.9935719249478805,5719,0.0064280750521195276,37
641,0.9919897468760013,3096,0.008010253123998718,25,36061008601,0.9924184988627748,2618,0.0075815011372251705,20,0.9926425505824648,1619,0.007357449417535254,12
642,0.9814385150812065,1692,0.018561484918793503,32,36061008602,0.965893587994543,708,0.034106412005457026,25,1.0,81,0.0,0
643,0.9969500571864277,2615,0.0030499428135722455,8,36061008603,0.9922651933701657,1796,0.0077348066298342545,14,0.9924882629107982,1057,0.007511737089201878,8
644,0.9953965433694072,12325,0.004603456630592796,57,36061008700,0.997384481255449,4576,0.0026155187445510027,12,0.995625227852716,2731,0.004374772147283996,12
645,0.9956852791878172,11769,0.004314720812182741,51,36061008800,0.9959939909864797,5967,0.00400600901352028,24,0.9794050343249427,3424,0.020594965675057208,72
646,0.9970687711386697,8844,0.002931228861330327,26,36061008900,0.9989819292440825,3925,0.0010180707559175363,4,0.9954081632653061,1951,0.004591836734693878,9
647,0.9922051431485394,13620,0.007794856851460625,107,36061009000,0.990370147457117,6582,0.009629852542882938,64,0.9896607431340873,3063,0.010339256865912763,32
648,0.9977204340293608,21884,0.0022795659706391904,50,36061009100,0.9973085118313334,8893,0.002691488168666592,24,0.9980444879002689,4083,0.001955512099731117,8
649,0.9957793889176593,38457,0.004220611082340756,163,36061009200,0.9955944364025426,15819,0.004405563597457361,70,0.9976345357776464,5061,0.002365464222353637,12
650,0.9965195773772529,8017,0.003480422622747048,28,36061009300,0.9990071978158352,4025,0.0009928021841648052,4,0.9964927663305567,2273,0.0035072336694432268,8
651,0.9871095686663361,21901,0.012890431333663858,286,36061009400,0.9887117421156756,8496,0.01128825788432445,97,0.9817158931082982,4886,0.01828410689170183,91
652,0.9975085643101838,19218,0.002491435689816257,48,36061009500,0.9921173636960806,9062,0.007882636303919423,72,0.9933938893476466,3609,0.006606110652353427,24
653,0.9950176589303733,31554,0.00498234106962664,158,36061009600,0.9943995021779714,12784,0.005600497822028625,72,0.9907552268525103,6966,0.009244773147489688,65
654,0.9939849624060151,5949,0.006015037593984963,36,36061009700,0.9584318087029056,13788,0.041568191297094395,598,0.9929867986798679,2407,0.007013201320132013,17
655,0.9963520291837665,17480,0.00364797081623347,64,36061009800,0.9939672131147541,7579,0.006032786885245902,46,0.9956531686113017,4352,0.004346831388698238,19
656,0.9940474795528579,42417,0.0059525204471420875,254,36061009900,0.9951858157693888,16951,0.0048141842306111664,82,0.9912232149916976,12536,0.008776785008302364,111
657,0.992064783917962,24379,0.007935216082037927,195,36061010000,0.9927665799739922,12215,0.007233420026007803,89,0.9944841675178754,4868,0.005515832482124617,27
658,0.9953889464147035,61523,0.004611053585296402,285,36061010100,0.9965445194471231,24802,0.0034554805528768883,86,0.9987484355444305,9576,0.0012515644555694619,12
659,0.9493446338819356,19266,0.050655366118064454,1028,36061010200,0.9747955640192674,8702,0.02520443598073261,225,0.9872641509433963,4186,0.012735849056603774,54
660,0.9927727947344648,15385,0.007227205265535265,112,36061010300,0.9951158247278816,7131,0.004884175272118337,35,0.9979984988741556,3989,0.0020015011258443832,8
661,0.9862831490564469,35592,0.01371685094355308,495,36061010400,0.9889240506329114,12500,0.011075949367088608,140,0.9925537315958707,5865,0.007446268404129294,44
662,0.9767846778874056,6732,0.023215322112594312,160,36061010601,0.9712287712287713,4861,0.02877122877122877,144,0.9745930924970226,2455,0.02540690750297737,64
663,0.993542757417103,5693,0.006457242582897033,37,36061010602,0.9969719909159728,3951,0.003028009084027252,12,0.9957963568425969,2132,0.004203643157403083,9
664,0.9960854777642303,15522,0.003914522235769749,61,36061010800,0.9969802555168409,8584,0.0030197444831591173,26,0.995242214532872,4602,0.004757785467128028,22
665,0.9974613587347232,44399,0.002538641265276779,113,36061010900,0.9961861629223526,16717,0.003813837077647339,64,0.9974446337308348,9368,0.002555366269165247,24
666,0.9964355859460245,13698,0.003564414053975413,49,36061011000,0.9953676896352056,6876,0.004632310364794441,32,0.9968446601941747,4107,0.0031553398058252425,13
667,0.994783263418307,18497,0.005216736581693019,97,36061011100,0.9990122237313248,8091,0.0009877762686751452,8,0.9938650306748467,3888,0.006134969325153374,24
668,0.98482561372845,12396,0.015174386271550011,191,36061011201,0.9894407508799374,5060,0.010559249120062574,54,0.9943235572374646,2102,0.005676442762535478,12
669,0.9884485516260885,11124,0.011551448373911498,130,36061011202,0.9935911602209945,4496,0.0064088397790055245,29,0.9968810916179337,2557,0.0031189083820662767,8
670,0.9951821160146463,10328,0.004817883985353632,50,36061011203,0.9964365256124722,4474,0.0035634743875278397,16,0.9952922714790113,2537,0.004707728520988623,12
671,0.9953986161764204,58408,0.004601383823579536,270,36061011300,0.9944313557506961,23215,0.00556864424930392,130,0.9972078181092939,10000,0.002792181890706023,28
672,0.9814729890855728,10701,0.01852701091442722,202,36061011401,0.9873634611265796,4610,0.012636538873420432,59,0.9911396272532844,3244,0.008860372746715552,29
673,0.9955388755133834,14059,0.004461124486616627,63,36061011402,0.9935933147632312,7134,0.006406685236768802,46,0.9967145790554415,4854,0.0032854209445585215,16
674,0.9961398334489937,22967,0.0038601665510062458,89,36061011500,0.9973297730307076,9711,0.0026702269692923898,26,0.9990704159888449,4299,0.0009295840111550081,4
675,0.9954364457966086,22249,0.004563554203391347,102,36061011600,0.9970687022900764,16327,0.002931297709923664,48,0.9985652797704447,11136,0.0014347202295552368,16
676,0.9926903553299492,4889,0.007309644670050761,36,36061011700,0.9968871595330739,2562,0.0031128404669260703,8,0.9920245398773007,1617,0.007975460122699387,13
677,0.9888426888426889,14269,0.011157311157311157,161,36061011800,0.9794055522027761,12983,0.0205944477972239,273,0.9837380977853857,9195,0.016261902214614314,152
678,0.9966525071567088,43171,0.0033474928432911627,145,36061011900,0.9974051248783652,15375,0.0025948751216347712,40,0.9956607495069033,5048,0.004339250493096647,22
679,0.9962607503427645,15986,0.003739249657235448,60,36061012000,0.9941643323996265,8518,0.005835667600373483,50,0.9940784603997039,2686,0.005921539600296077,16
680,0.996320928258101,21123,0.003679071741898967,78,36061012100,0.9921016795279165,10928,0.007898320472083522,87,0.9977011494252873,3472,0.0022988505747126436,8
681,0.99375,5883,0.00625,37,36061012200,0.9900826446280991,3594,0.009917355371900827,36,0.9848914069877243,2086,0.015108593012275733,32
682,0.9985623331279524,9724,0.0014376668720476485,14,36061012400,0.9947510094212652,7391,0.005248990578734859,39,0.9982832618025751,4652,0.0017167381974248926,8
683,0.9939140357550399,39195,0.006085964244960061,240,36061012500,0.9937504541821088,13675,0.0062495458178911415,86,0.9961421319796955,4906,0.0038578680203045683,19
684,0.9940678489773219,16087,0.005932151022678119,96,36061012600,0.9933198139091017,8327,0.006680186090898247,56,0.9957797003587254,4719,0.00422029964127453,20
685,0.9946577077711075,18060,0.005342292228892438,97,36061012700,0.9796675038870949,8191,0.020332496112905156,170,0.996011964107677,2997,0.003988035892323031,12
686,0.9942649167310026,9015,0.005735083268997463,52,36061012800,0.9934041773543423,5422,0.00659582264565775,36,0.9957253539941223,3727,0.004274646005877639,16
687,0.9948300820293652,14432,0.005169917970634866,75,36061012900,0.992000969579445,8185,0.007999030420555085,66,0.9964578259907018,4501,0.0035421740092982067,16
688,0.994969256567915,7120,0.005030743432084964,36,36061013000,0.9916123019571296,4256,0.008387698042870456,36,0.9901326981966655,2910,0.009867301803334467,29
689,0.995568394445721,30328,0.004431605554278961,135,36061013100,0.9920967741935484,12302,0.007903225806451614,98,0.9924242424242424,4192,0.007575757575757576,32
690,0.9964815280221161,7930,0.0035184719778838906,28,36061013200,0.9833305826043902,5958,0.016669417395609835,101,0.997946611909651,3888,0.002053388090349076,8
691,0.9925017474741056,15619,0.007498252525894389,118,36061013300,0.987912682662818,5476,0.01208731733718203,67,0.9913793103448276,2990,0.008620689655172414,26
692,0.9979218620116376,12005,0.0020781379883624274,25,36061013400,0.9972987574284171,7384,0.002701242571582928,20,0.9980343980343981,4062,0.0019656019656019656,8
693,0.9945785369476421,13392,0.005421463052357965,73,36061013500,0.9925412195760273,7585,0.007458780423972782,57,0.9851812648848902,3723,0.014818735115109817,56
694,0.9862470862470862,8462,0.013752913752913752,118,36061013600,0.9917065978621452,5381,0.008293402137854773,45,0.9748051948051948,3753,0.025194805194805193,97
695,0.9929146850431914,40920,0.007085314956808696,292,36061013700,0.9928249624561989,17850,0.007175037543801101,129,0.9929059028242537,7418,0.0070940971757462185,53
696,0.9919412030172136,15386,0.00805879698278641,125,36061013800,0.9954947707160097,6187,0.004505229283990346,28,0.9960832313341493,4069,0.003916768665850673,16
697,0.9938663990186238,17824,0.006133600981376157,110,36061013900,0.94627094793399,7397,0.05372905206600998,420,0.9931251790317961,3467,0.006874820968203953,24
698,0.9925061738908286,11655,0.007493826109171421,88,36061014000,0.9970794392523364,6828,0.0029205607476635513,20,0.992358310337508,4675,0.00764168966249204,36
699,0.9875726827043667,8662,0.012427317295633337,109,36061014200,0.9917020845982595,4900,0.008297915401740538,41,0.986060918946825,3820,0.013939081053175014,54
700,0.9213110729192242,37525,0.07868892708077584,3205,36061014300,0.6659301710050864,28934,0.33406982899491355,14515,0.9624444992599901,15607,0.037555500740009864,609
701,0.9983719983719984,2453,0.001628001628001628,4,36061014401,0.9975624619134674,1637,0.002437538086532602,4,0.9961575408261287,1037,0.0038424591738712775,4
702,0.9979555328392538,3905,0.0020444671607462305,8,36061014402,0.998712584486643,3103,0.001287415513356936,4,0.9979349509550852,1933,0.002065049044914817,4
703,0.9932517772725632,27524,0.006748222727436758,187,36061014500,0.9929877087929404,12603,0.007012291207059565,89,0.9949329359165425,6676,0.005067064083457526,34
704,0.9976929288268543,8649,0.0023070711731456917,20,36061014601,0.9965554359526373,4629,0.003444564047362756,16,0.9912861624259324,2844,0.00871383757406762,25
705,0.9906972091627488,9904,0.009302790837251175,93,36061014602,0.9943172592953402,6124,0.005682740704659847,35,0.9951412086243547,3277,0.004858791375645309,16
706,0.9936221684627227,4518,0.0063778315372773255,29,36061014700,0.9947124917382684,3010,0.005287508261731659,16,0.9937888198757764,800,0.006211180124223602,5
707,0.9908731652239368,10531,0.00912683477606323,97,36061014801,0.9958923803655781,4849,0.004107619634421853,20,0.9939690915944214,2637,0.00603090840557859,16
