,tract_id,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts,raw_visit_counts
time,,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_19,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_20,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21,mar_21
category,,Accomodation,Education,Financial Activities,Food,Goods Production,Health Care,Other,Professional and Business Services,Real Estate,Recreation,Transportation,Wholesale and Retail,Accomodation,Education,Financial Activities,Food,Goods Production,Health Care,Other,Professional and Business Services,Real Estate,Recreation,Transportation,Wholesale and Retail,Accomodation,Education,Financial Activities,Food,Goods Production,Health Care,Other,Professional and Business Services,Real Estate,Recreation,Transportation,Wholesale and Retail
650,36061002602,0.0,0.0,0.0,4858.0,1.0,58.0,163.0,4.0,0.0,1747.0,35.0,2369.0,0.0,0.0,0.0,2969.0,1.0,39.0,195.0,0.0,0.0,461.0,3.0,1961.0,0.0,0.0,0.0,1833.0,1.0,13.0,114.0,0.0,0.0,559.0,0.0,1321.0
651,36061002700,0.0,17.0,0.0,4813.0,0.0,125.0,2.0,18.0,0.0,2867.0,0.0,1273.0,0.0,8.0,0.0,3238.0,0.0,82.0,0.0,16.0,0.0,37925.0,0.0,1173.0,0.0,1.0,0.0,1957.0,0.0,74.0,1.0,0.0,0.0,6030.0,0.0,687.0
652,36061002800,0.0,298.0,0.0,12358.0,179.0,341.0,415.0,1.0,0.0,2244.0,0.0,3187.0,0.0,356.0,0.0,3272.0,381.0,237.0,354.0,0.0,0.0,1481.0,0.0,2324.0,0.0,256.0,0.0,2306.0,177.0,191.0,156.0,0.0,0.0,893.0,0.0,1353.0
653,36061002900,460.0,3372.0,9.0,36284.0,2144.0,3850.0,114.0,3.0,0.0,45334.0,2.0,14357.0,236.0,1781.0,11.0,17158.0,1258.0,2991.0,87.0,2.0,0.0,123744.0,2.0,8597.0,236.0,788.0,19.0,12455.0,540.0,1542.0,53.0,2.0,0.0,3091.0,1.0,5561.0
654,36061003001,2408.0,250.0,0.0,20350.0,51.0,161.0,0.0,0.0,11.0,4082.0,0.0,3527.0,911.0,153.0,0.0,6586.0,37.0,109.0,0.0,0.0,0.0,1455.0,0.0,1372.0,682.0,26.0,0.0,5091.0,9.0,18.0,0.0,0.0,1.0,932.0,0.0,861.0
655,36061003002,0.0,0.0,0.0,5413.0,35.0,1.0,2.0,0.0,0.0,1915.0,0.0,857.0,0.0,0.0,0.0,2436.0,24.0,1.0,6.0,0.0,0.0,1099.0,0.0,883.0,0.0,0.0,0.0,1527.0,13.0,0.0,3.0,0.0,0.0,657.0,0.0,706.0
656,36061003100,529.0,605.0,219.0,107926.0,8.0,939.0,995.0,135.0,17.0,66856.0,0.0,31023.0,228.0,255.0,131.0,70851.0,4.0,703.0,956.0,78.0,10.0,88075.0,0.0,21505.0,94.0,88.0,94.0,12311.0,12.0,610.0,314.0,63.0,4.0,55054.0,0.0,3352.0
657,36061003200,0.0,1115.0,0.0,13834.0,2.0,175.0,42.0,0.0,0.0,16215.0,0.0,3661.0,0.0,646.0,0.0,6186.0,4.0,76.0,43.0,0.0,0.0,10903.0,0.0,1688.0,0.0,643.0,0.0,5501.0,14.0,31.0,21.0,0.0,0.0,6482.0,0.0,1472.0
658,36061003300,1810.0,4316.0,117.0,30872.0,1747.0,79.0,696.0,0.0,2.0,22795.0,0.0,18711.0,684.0,4446.0,75.0,14528.0,587.0,26.0,317.0,0.0,0.0,7890.0,0.0,7480.0,502.0,1353.0,10.0,8338.0,407.0,22.0,284.0,0.0,3.0,8251.0,0.0,4683.0
659,36061003400,0.0,1797.0,0.0,15621.0,254.0,189.0,93.0,0.0,6.0,1803.0,0.0,5243.0,0.0,963.0,0.0,10210.0,238.0,196.0,98.0,0.0,1.0,1067.0,0.0,3832.0,0.0,708.0,0.0,6816.0,118.0,98.0,49.0,0.0,0.0,873.0,0.0,2362.0
660,36061003601,2155.0,1582.0,0.0,5839.0,3.0,3.0,3.0,0.0,0.0,2968.0,0.0,1968.0,799.0,872.0,0.0,2472.0,3.0,3.0,0.0,0.0,0.0,1037.0,0.0,879.0,547.0,506.0,0.0,1731.0,0.0,1.0,0.0,0.0,0.0,527.0,0.0,512.0
661,36061003602,1717.0,0.0,3.0,7984.0,31.0,48.0,325.0,0.0,246.0,3214.0,0.0,1886.0,544.0,0.0,1.0,3361.0,17.0,19.0,143.0,0.0,141.0,1559.0,0.0,863.0,301.0,0.0,0.0,2290.0,1.0,3.0,153.0,0.0,154.0,964.0,0.0,740.0
662,36061003700,3828.0,4235.0,150.0,36646.0,180.0,70.0,1041.0,130.0,1.0,12927.0,70.0,11201.0,1534.0,2018.0,6.0,15168.0,232.0,52.0,660.0,56.0,1.0,5291.0,22.0,4120.0,1006.0,1396.0,0.0,10058.0,176.0,15.0,819.0,13.0,2.0,3186.0,68.0,2680.0
663,36061003800,318.0,1314.0,0.0,33060.0,65.0,4.0,28.0,0.0,0.0,1498.0,0.0,6739.0,198.0,734.0,0.0,12396.0,23.0,2.0,9.0,0.0,0.0,572.0,0.0,3296.0,186.0,560.0,0.0,10213.0,17.0,2.0,15.0,0.0,0.0,681.0,0.0,2834.0
664,36061003900,461.0,5626.0,0.0,20282.0,114.0,164.0,303.0,3.0,102.0,7838.0,96.0,18515.0,193.0,2468.0,0.0,10419.0,173.0,89.0,114.0,10.0,110.0,3928.0,39.0,5948.0,204.0,651.0,0.0,6204.0,131.0,31.0,96.0,11.0,88.0,3107.0,25.0,3310.0
665,36061004000,245.0,15.0,0.0,20387.0,1.0,284.0,15.0,0.0,0.0,2103.0,4.0,7502.0,70.0,13.0,0.0,7646.0,1.0,188.0,9.0,2.0,0.0,962.0,1.0,4095.0,42.0,11.0,0.0,6513.0,0.0,135.0,3.0,0.0,0.0,652.0,1.0,3087.0
666,36061004100,1669.0,3329.0,5.0,44508.0,288.0,34.0,11.0,0.0,18.0,3300.0,2.0,12663.0,509.0,1181.0,13.0,17851.0,269.0,41.0,25.0,0.0,8.0,1350.0,0.0,6339.0,608.0,811.0,7.0,16291.0,247.0,26.0,30.0,0.0,3.0,1204.0,0.0,5787.0
667,36061004200,155.0,54.0,0.0,18207.0,18.0,18.0,210.0,0.0,0.0,6064.0,0.0,4988.0,131.0,11.0,6.0,8064.0,5.0,10.0,147.0,0.0,0.0,3443.0,0.0,2406.0,174.0,12.0,2.0,4957.0,2.0,11.0,40.0,0.0,0.0,1803.0,0.0,1200.0
668,36061004300,0.0,0.0,0.0,18319.0,72.0,24.0,47.0,2.0,6.0,8806.0,1.0,11652.0,0.0,0.0,0.0,6943.0,33.0,11.0,29.0,6.0,13.0,3349.0,5.0,3696.0,0.0,0.0,0.0,5277.0,21.0,71.0,24.0,0.0,4.0,1531.0,1.0,3310.0
669,36061004400,0.0,27.0,0.0,2521.0,0.0,616.0,2199.0,13.0,0.0,7021.0,0.0,5484.0,0.0,17.0,0.0,2271.0,0.0,432.0,1197.0,11.0,0.0,5031.0,0.0,3489.0,0.0,7.0,0.0,1383.0,0.0,304.0,1240.0,7.0,0.0,4170.0,0.0,2244.0
670,36061004500,2424.0,7.0,0.0,21290.0,41.0,21.0,12.0,13.0,3.0,4064.0,1.0,9175.0,783.0,3.0,0.0,6858.0,1.0,4.0,9.0,5.0,0.0,1385.0,0.0,4114.0,500.0,2.0,0.0,4656.0,0.0,2.0,5.0,10.0,0.0,849.0,0.0,2501.0
671,36061004700,1196.0,56.0,0.0,18490.0,319.0,15.0,7.0,0.0,577.0,4200.0,0.0,10033.0,384.0,12.0,1.0,6772.0,170.0,8.0,2.0,0.0,218.0,1548.0,0.0,3830.0,365.0,0.0,0.0,7396.0,220.0,0.0,4.0,0.0,120.0,1272.0,0.0,3975.0
672,36061004800,636.0,6894.0,0.0,16232.0,0.0,4234.0,306.0,15.0,2.0,4176.0,1.0,2146.0,249.0,4142.0,0.0,7495.0,0.0,3021.0,165.0,6.0,1.0,2379.0,2.0,1395.0,134.0,2261.0,0.0,5171.0,0.0,1782.0,120.0,5.0,2.0,2021.0,0.0,957.0
673,36061004900,525.0,8.0,0.0,18051.0,104.0,14.0,11.0,0.0,3.0,8223.0,0.0,21471.0,129.0,4.0,0.0,5373.0,37.0,8.0,5.0,0.0,3.0,3133.0,0.0,7102.0,151.0,2.0,0.0,3999.0,33.0,2.0,8.0,0.0,0.0,2811.0,0.0,6277.0
674,36061005000,1659.0,1432.0,1.0,35708.0,794.0,601.0,61.0,744.0,0.0,21835.0,0.0,6137.0,639.0,1149.0,2.0,16242.0,571.0,276.0,64.0,284.0,1.0,6137.0,0.0,3201.0,286.0,695.0,0.0,8018.0,126.0,67.0,9.0,110.0,0.0,1111.0,0.0,1512.0
675,36061005200,714.0,1860.0,22.0,28248.0,163.0,119.0,117.0,1.0,0.0,31944.0,148.0,17369.0,251.0,988.0,10.0,9164.0,132.0,148.0,27.0,2.0,0.0,31311.0,87.0,7045.0,89.0,742.0,2.0,4775.0,81.0,69.0,11.0,0.0,9.0,11581.0,35.0,4346.0
676,36061005400,0.0,5099.0,0.0,23462.0,372.0,236.0,398.0,330.0,8.0,10394.0,0.0,18173.0,0.0,2384.0,0.0,8344.0,239.0,125.0,262.0,304.0,2.0,3529.0,0.0,5842.0,0.0,3131.0,5.0,5413.0,23.0,259.0,711.0,112.0,21.0,3010.0,0.0,3193.0
677,36061005501,0.0,44.0,0.0,19915.0,0.0,895.0,273.0,13.0,0.0,4632.0,0.0,5131.0,0.0,10.0,0.0,8794.0,0.0,579.0,169.0,40.0,0.0,3678.0,0.0,2782.0,0.0,0.0,0.0,3854.0,0.0,311.0,80.0,3.0,0.0,2139.0,0.0,1693.0
678,36061005502,2447.0,0.0,0.0,9448.0,76.0,48.0,10.0,0.0,0.0,8601.0,0.0,11378.0,1082.0,0.0,0.0,3506.0,49.0,42.0,1.0,1.0,0.0,3272.0,0.0,4261.0,1176.0,0.0,0.0,2207.0,38.0,31.0,0.0,0.0,0.0,2410.0,0.0,3136.0
679,36061005600,2143.0,41.0,8.0,30000.0,372.0,533.0,123.0,702.0,0.0,13250.0,0.0,14622.0,953.0,48.0,18.0,11030.0,173.0,290.0,60.0,412.0,0.0,5427.0,0.0,6549.0,732.0,8.0,31.0,5091.0,73.0,96.0,16.0,114.0,0.0,2913.0,0.0,2046.0
680,36061005700,0.0,657.0,27.0,12513.0,0.0,166.0,32.0,3.0,3.0,8759.0,0.0,13610.0,0.0,195.0,1.0,4502.0,0.0,26.0,8.0,0.0,1.0,3139.0,0.0,5751.0,0.0,152.0,1.0,2270.0,0.0,20.0,13.0,1.0,0.0,1923.0,0.0,2239.0
681,36061005800,617.0,4965.0,89.0,39528.0,329.0,104.0,54.0,4.0,35.0,16539.0,0.0,24069.0,432.0,2467.0,26.0,13307.0,367.0,59.0,22.0,0.0,0.0,6228.0,0.0,8497.0,262.0,1768.0,0.0,8359.0,54.0,6.0,9.0,0.0,0.0,4184.0,0.0,4993.0
682,36061005900,0.0,79.0,1.0,13194.0,0.0,239.0,2.0,3.0,0.0,4032.0,0.0,5025.0,0.0,58.0,0.0,5492.0,0.0,129.0,3.0,2.0,0.0,2263.0,0.0,2537.0,0.0,8.0,0.0,3138.0,0.0,83.0,1.0,1.0,0.0,884.0,0.0,1780.0
683,36061006000,0.0,139.0,28.0,1586.0,0.0,754.0,76.0,0.0,0.0,1475.0,223.0,1942.0,0.0,28.0,21.0,553.0,0.0,330.0,49.0,0.0,0.0,904.0,96.0,1113.0,0.0,21.0,15.0,373.0,0.0,199.0,36.0,0.0,0.0,700.0,74.0,1057.0
684,36061006100,1170.0,449.0,0.0,23706.0,4.0,706.0,196.0,0.0,0.0,12806.0,0.0,18684.0,332.0,348.0,0.0,8562.0,2.0,351.0,40.0,0.0,0.0,4170.0,0.0,8465.0,231.0,136.0,0.0,6057.0,0.0,196.0,16.0,0.0,0.0,2665.0,0.0,4939.0
685,36061006200,0.0,1816.0,0.0,24787.0,0.0,22278.0,105.0,1299.0,0.0,7454.0,52.0,5778.0,0.0,948.0,0.0,23248.0,0.0,15459.0,90.0,1542.0,0.0,3973.0,8.0,3979.0,0.0,420.0,0.0,13326.0,0.0,10949.0,72.0,987.0,0.0,3193.0,9.0,3469.0
686,36061006300,1231.0,7113.0,0.0,18706.0,9.0,984.0,300.0,20.0,0.0,5899.0,0.0,6156.0,338.0,4005.0,0.0,6590.0,5.0,569.0,198.0,4.0,0.0,3004.0,0.0,3412.0,255.0,1616.0,0.0,5909.0,1.0,460.0,150.0,2.0,0.0,1655.0,0.0,1852.0
687,36061006400,612.0,3160.0,1.0,14580.0,2.0,1468.0,246.0,0.0,4.0,4805.0,0.0,7846.0,402.0,2806.0,0.0,7907.0,28.0,849.0,374.0,0.0,2.0,1907.0,0.0,4211.0,283.0,1430.0,0.0,4434.0,21.0,309.0,224.0,0.0,1.0,1348.0,0.0,2879.0
688,36061006500,0.0,398.0,0.0,29876.0,78.0,68.0,190.0,0.0,0.0,25707.0,0.0,6556.0,0.0,184.0,0.0,11215.0,5.0,19.0,91.0,0.0,0.0,61144.0,0.0,2067.0,0.0,26.0,1.0,8806.0,2.0,332.0,43.0,0.0,0.0,11324.0,0.0,6658.0
689,36061006600,655.0,274.0,35.0,18751.0,0.0,2146.0,166.0,15.0,34.0,4401.0,0.0,10350.0,227.0,170.0,11.0,8696.0,0.0,1146.0,54.0,3.0,9.0,2675.0,0.0,4256.0,203.0,68.0,11.0,7328.0,0.0,1048.0,81.0,3.0,12.0,1531.0,0.0,5935.0
690,36061006700,0.0,1838.0,0.0,24485.0,8.0,74.0,66.0,0.0,0.0,1320.0,0.0,4054.0,0.0,941.0,0.0,9352.0,4.0,71.0,29.0,0.0,3.0,697.0,0.0,1360.0,0.0,469.0,0.0,7026.0,3.0,12.0,6.0,0.0,6.0,429.0,0.0,1278.0
691,36061006800,2555.0,1642.0,2.0,35130.0,468.0,129.0,1164.0,11.0,1.0,6793.0,0.0,13001.0,1433.0,1207.0,1.0,13814.0,291.0,402.0,1034.0,5.0,0.0,3168.0,0.0,6037.0,665.0,484.0,1.0,5942.0,147.0,64.0,161.0,1.0,0.0,1631.0,0.0,2650.0
692,36061006900,0.0,238.0,0.0,5490.0,531.0,216.0,586.0,0.0,2.0,6578.0,0.0,2312.0,0.0,92.0,0.0,2000.0,402.0,112.0,586.0,0.0,0.0,2504.0,0.0,1537.0,0.0,20.0,0.0,1403.0,0.0,93.0,420.0,0.0,0.0,3322.0,0.0,697.0
693,36061007000,0.0,15669.0,0.0,12323.0,0.0,524.0,918.0,1.0,0.0,1183.0,0.0,20864.0,0.0,1251.0,0.0,6513.0,0.0,245.0,416.0,4.0,0.0,528.0,0.0,4357.0,0.0,699.0,0.0,4912.0,0.0,216.0,193.0,2.0,0.0,489.0,0.0,2547.0
694,36061007100,0.0,656.0,99.0,16229.0,1.0,208.0,105.0,0.0,2.0,4603.0,0.0,7725.0,0.0,312.0,6.0,6643.0,6.0,70.0,71.0,0.0,0.0,1727.0,0.0,2995.0,0.0,221.0,4.0,4844.0,1.0,71.0,47.0,0.0,0.0,1249.0,0.0,2174.0
695,36061007200,972.0,5.0,129.0,25917.0,18.0,1396.0,137.0,36.0,6.0,6611.0,0.0,8590.0,348.0,0.0,138.0,11358.0,15.0,684.0,58.0,28.0,1.0,2698.0,0.0,4312.0,239.0,1.0,40.0,8379.0,11.0,552.0,69.0,35.0,7.0,1661.0,0.0,3159.0
696,36061007300,0.0,1605.0,1.0,19304.0,12.0,112.0,98.0,0.0,18.0,1012.0,0.0,7363.0,0.0,726.0,0.0,5801.0,13.0,55.0,42.0,0.0,3.0,406.0,0.0,2670.0,0.0,583.0,0.0,4309.0,13.0,22.0,16.0,0.0,8.0,291.0,0.0,2109.0
697,36061007400,4740.0,4131.0,12.0,39601.0,791.0,266.0,618.0,0.0,1.0,19538.0,5.0,22508.0,2330.0,1556.0,16.0,14246.0,369.0,135.0,268.0,2.0,1.0,8640.0,1.0,8966.0,944.0,1027.0,10.0,8311.0,223.0,89.0,85.0,1.0,1.0,5734.0,0.0,5791.0
698,36061007500,0.0,1.0,0.0,8387.0,1.0,3.0,59.0,0.0,0.0,17294.0,0.0,2566.0,0.0,4.0,0.0,3923.0,0.0,30.0,38.0,0.0,0.0,8176.0,0.0,1057.0,0.0,2.0,0.0,3266.0,3.0,21.0,11.0,0.0,0.0,8501.0,0.0,843.0
699,36061007600,5304.0,100.0,3.0,52854.0,2872.0,244.0,678.0,3.0,8.0,15722.0,0.0,47834.0,2190.0,55.0,4.0,15909.0,1491.0,112.0,208.0,1.0,2.0,5701.0,0.0,19383.0,1295.0,4.0,1.0,9325.0,110.0,63.0,27.0,0.0,2.0,2794.0,0.0,9519.0
700,36061007700,0.0,54.0,0.0,18281.0,424.0,497.0,314.0,0.0,0.0,15377.0,10.0,4792.0,0.0,73.0,1.0,5977.0,201.0,203.0,244.0,0.0,0.0,6930.0,1.0,1133.0,0.0,39.0,0.0,4750.0,284.0,229.0,94.0,0.0,0.0,6952.0,2.0,841.0
701,36061007800,0.0,345.0,0.0,12947.0,73.0,558.0,248.0,2.0,48.0,7190.0,1.0,5618.0,0.0,283.0,0.0,6138.0,84.0,303.0,167.0,5.0,11.0,3935.0,0.0,2767.0,0.0,219.0,0.0,5318.0,51.0,276.0,113.0,1.0,5.0,3289.0,5.0,2463.0
702,36061007900,2770.0,11.0,0.0,26752.0,22.0,12.0,7.0,0.0,0.0,14322.0,3.0,5699.0,1657.0,22.0,0.0,7272.0,10.0,8.0,5.0,0.0,0.0,4213.0,0.0,2482.0,1036.0,3.0,0.0,4970.0,3.0,10.0,0.0,0.0,0.0,2589.0,0.0,1754.0
703,36061008000,1417.0,38.0,442.0,39714.0,479.0,1661.0,368.0,50.0,225.0,9666.0,9.0,10363.0,562.0,27.0,237.0,17039.0,235.0,780.0,201.0,38.0,50.0,4206.0,1.0,4630.0,186.0,15.0,85.0,7404.0,60.0,585.0,57.0,23.0,24.0,1984.0,0.0,2041.0
704,36061008100,0.0,14821.0,0.0,23945.0,353.0,57.0,217.0,0.0,0.0,7982.0,15.0,9790.0,0.0,7849.0,0.0,9192.0,155.0,59.0,100.0,0.0,1.0,3071.0,5.0,4307.0,0.0,3980.0,0.0,5037.0,154.0,63.0,83.0,0.0,1.0,2155.0,1.0,2510.0
705,36061008200,4098.0,0.0,60.0,30005.0,159.0,1429.0,360.0,62.0,2.0,13128.0,9.0,23697.0,3455.0,0.0,35.0,6026.0,299.0,1619.0,162.0,130.0,1.0,4938.0,7.0,12546.0,908.0,0.0,28.0,3325.0,105.0,2303.0,58.0,35.0,0.0,2265.0,2.0,3049.0
706,36061008300,5774.0,4191.0,17.0,32440.0,147.0,2393.0,2404.0,0.0,0.0,7333.0,0.0,35362.0,2507.0,2373.0,2.0,7863.0,16.0,961.0,857.0,2.0,0.0,2088.0,0.0,8334.0,2030.0,408.0,2.0,3504.0,40.0,237.0,466.0,0.0,0.0,586.0,0.0,3699.0
707,36061008400,9633.0,1.0,3.0,43020.0,206.0,19.0,9.0,0.0,1.0,28905.0,0.0,18265.0,3106.0,0.0,1.0,17045.0,95.0,11.0,1.0,0.0,0.0,11615.0,0.0,7059.0,1587.0,0.0,1.0,9432.0,43.0,7.0,3.0,0.0,0.0,6657.0,0.0,4225.0
708,36061008601,0.0,14.0,0.0,3990.0,0.0,158.0,33.0,18.0,0.0,3717.0,0.0,1598.0,0.0,3.0,0.0,3111.0,0.0,390.0,25.0,23.0,0.0,3215.0,0.0,628.0,0.0,6.0,0.0,2250.0,0.0,256.0,12.0,6.0,0.0,2546.0,0.0,363.0
709,36061008602,0.0,3840.0,0.0,0.0,0.0,0.0,1241.0,0.0,0.0,631.0,0.0,0.0,0.0,1719.0,0.0,0.0,0.0,0.0,553.0,0.0,0.0,511.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,133.0,0.0,0.0
710,36061008603,1417.0,71.0,106.0,899.0,0.0,952.0,297.0,0.0,0.0,2171.0,0.0,2497.0,831.0,44.0,50.0,448.0,0.0,676.0,160.0,0.0,0.0,1310.0,0.0,1718.0,595.0,22.0,35.0,423.0,0.0,465.0,138.0,0.0,0.0,1052.0,0.0,1428.0
711,36061008700,934.0,0.0,5.0,12661.0,393.0,33.0,33.0,3.0,3.0,7156.0,1.0,12229.0,254.0,0.0,8.0,4217.0,89.0,20.0,15.0,1.0,0.0,2897.0,0.0,4230.0,154.0,0.0,9.0,3386.0,49.0,32.0,18.0,28.0,2.0,1104.0,0.0,2778.0
712,36061008800,2853.0,165.0,535.0,25929.0,148.0,226.0,299.0,153.0,260.0,8594.0,0.0,8645.0,946.0,75.0,291.0,9887.0,43.0,251.0,349.0,46.0,179.0,3944.0,0.0,4044.0,458.0,25.0,102.0,5157.0,43.0,205.0,419.0,8.0,89.0,2576.0,0.0,2205.0
713,36061008900,1467.0,5232.0,0.0,12365.0,0.0,131.0,334.0,0.0,5.0,1079.0,0.0,5354.0,448.0,2165.0,0.0,5232.0,0.0,72.0,238.0,0.0,4.0,623.0,0.0,2108.0,198.0,666.0,0.0,3079.0,0.0,42.0,132.0,0.0,8.0,305.0,0.0,1541.0
714,36061009000,7104.0,5148.0,43.0,29837.0,257.0,640.0,220.0,105.0,0.0,7077.0,8.0,8827.0,2361.0,2319.0,31.0,11208.0,63.0,278.0,100.0,64.0,0.0,3520.0,6.0,4986.0,1050.0,1133.0,25.0,5383.0,54.0,338.0,80.0,52.0,0.0,1750.0,4.0,2445.0
715,36061009100,2848.0,17.0,8.0,26496.0,225.0,174.0,163.0,1.0,20.0,14388.0,0.0,16265.0,1145.0,10.0,5.0,8771.0,207.0,124.0,82.0,1.0,7.0,5758.0,0.0,6761.0,402.0,5.0,0.0,4507.0,120.0,37.0,69.0,0.0,2.0,2968.0,0.0,3914.0
716,36061009200,12002.0,13.0,43.0,79599.0,968.0,96.0,28.0,1064.0,28094.0,24424.0,0.0,45768.0,4242.0,4.0,106.0,28547.0,437.0,67.0,6.0,470.0,10036.0,9379.0,1.0,16544.0,1571.0,0.0,27.0,9326.0,116.0,17.0,6.0,158.0,3643.0,2647.0,0.0,5698.0
717,36061009300,966.0,18.0,0.0,13254.0,297.0,1123.0,356.0,17.0,192.0,3411.0,10.0,2733.0,353.0,5.0,0.0,5711.0,115.0,638.0,161.0,4.0,106.0,1596.0,1.0,1334.0,225.0,6.0,4.0,4234.0,82.0,443.0,50.0,16.0,93.0,1102.0,0.0,1042.0
718,36061009400,1281.0,53.0,199.0,59838.0,64.0,631.0,588.0,1657.0,349.0,4688.0,4.0,39849.0,602.0,18.0,170.0,16168.0,42.0,244.0,253.0,578.0,44.0,2194.0,1.0,15385.0,233.0,0.0,84.0,13607.0,20.0,89.0,251.0,247.0,81.0,1107.0,1.0,7831.0
719,36061009500,7033.0,1165.0,27.0,25738.0,356.0,99.0,73.0,6.0,0.0,13584.0,0.0,21958.0,3073.0,896.0,12.0,8474.0,316.0,33.0,110.0,0.0,0.0,5726.0,0.0,10744.0,2125.0,379.0,13.0,3517.0,77.0,52.0,33.0,0.0,0.0,2241.0,0.0,4723.0
720,36061009600,6439.0,5.0,313.0,51797.0,2917.0,146.0,54.0,315.0,1.0,17104.0,9.0,51210.0,2582.0,5.0,156.0,18536.0,1059.0,50.0,53.0,205.0,0.0,6178.0,6.0,20862.0,1429.0,3.0,32.0,11887.0,122.0,216.0,8.0,69.0,0.0,4518.0,1.0,14143.0
721,36061009700,374.0,438.0,0.0,4742.0,0.0,740.0,1963.0,0.0,0.0,9671.0,0.0,3924.0,0.0,224.0,0.0,9845.0,0.0,320.0,1724.0,0.0,0.0,60967.0,0.0,2813.0,0.0,151.0,0.0,2397.0,0.0,203.0,1102.0,0.0,0.0,4629.0,0.0,1529.0
722,36061009800,311.0,4510.0,34.0,36078.0,0.0,136.0,161.0,6.0,0.0,9318.0,16.0,6794.0,62.0,2271.0,6.0,13363.0,29.0,161.0,95.0,6.0,0.0,3765.0,3.0,2672.0,28.0,1468.0,3.0,8157.0,11.0,100.0,55.0,0.0,0.0,2537.0,3.0,1864.0
723,36061009900,1622.0,0.0,0.0,53145.0,735.0,1.0,1336.0,14.0,26360.0,48268.0,114.0,42785.0,641.0,1.0,2.0,21531.0,507.0,1.0,708.0,7.0,11947.0,17929.0,235.0,17722.0,571.0,1.0,0.0,14513.0,253.0,2.0,409.0,52.0,10445.0,17293.0,472.0,17317.0
724,36061010000,14522.0,4.0,67.0,65176.0,143.0,570.0,214.0,178.0,2.0,6233.0,15.0,11138.0,5425.0,53.0,29.0,25732.0,59.0,361.0,173.0,162.0,0.0,3632.0,8.0,5939.0,2780.0,12.0,17.0,10670.0,41.0,268.0,50.0,172.0,0.0,1764.0,0.0,3174.0
725,36061010100,49063.0,88.0,341.0,66096.0,3892.0,24.0,136.0,15.0,333.0,65147.0,0.0,85444.0,20001.0,60.0,132.0,27023.0,1765.0,23.0,54.0,35.0,287.0,21965.0,0.0,30438.0,8328.0,36.0,130.0,10144.0,749.0,17.0,64.0,5.0,103.0,9650.0,0.0,11909.0
726,36061010200,2528.0,3.0,203.0,42891.0,248.0,1096.0,972.0,998.0,3.0,13604.0,2.0,28625.0,925.0,0.0,78.0,15967.0,91.0,393.0,422.0,340.0,0.0,5053.0,0.0,11721.0,224.0,0.0,153.0,7125.0,55.0,231.0,142.0,124.0,1.0,2263.0,0.0,5341.0
727,36061010300,867.0,1259.0,1.0,34166.0,105.0,214.0,210.0,93.0,51.0,3368.0,32.0,22741.0,686.0,563.0,0.0,16431.0,52.0,143.0,141.0,34.0,108.0,1902.0,8.0,11489.0,404.0,278.0,0.0,12263.0,51.0,157.0,258.0,19.0,20.0,837.0,6.0,5748.0
728,36061010400,3447.0,146.0,41.0,63462.0,170.0,1364.0,71.0,896.0,3.0,57420.0,0.0,40585.0,1789.0,111.0,20.0,19536.0,294.0,548.0,30.0,320.0,0.0,20640.0,0.0,14802.0,860.0,37.0,2.0,8219.0,56.0,263.0,6.0,87.0,2.0,6715.0,0.0,6666.0
729,36061010601,0.0,0.0,0.0,3503.0,73.0,666.0,10339.0,29.0,0.0,9502.0,0.0,2606.0,0.0,5.0,0.0,2142.0,92.0,378.0,6576.0,21.0,0.0,6344.0,0.0,1512.0,0.0,2.0,0.0,1580.0,76.0,373.0,4666.0,27.0,0.0,2930.0,0.0,1157.0
730,36061010602,2135.0,0.0,98.0,4535.0,0.0,1812.0,232.0,0.0,24.0,3993.0,0.0,3463.0,1319.0,0.0,42.0,2100.0,0.0,938.0,203.0,1.0,15.0,2457.0,0.0,1773.0,905.0,0.0,30.0,1504.0,0.0,890.0,165.0,91.0,20.0,2322.0,0.0,942.0
731,36061010800,964.0,8542.0,23.0,23456.0,60.0,72.0,1589.0,1368.0,0.0,5144.0,19.0,12277.0,438.0,4423.0,31.0,9511.0,42.0,60.0,268.0,556.0,0.0,2708.0,3.0,7392.0,376.0,1494.0,2.0,4697.0,18.0,33.0,94.0,213.0,0.0,1795.0,12.0,5443.0
