tract_id,mar_19,mar_20,mar_21
36061007200,8590,4312,3159
36061007300,7363,2670,2109
36061007400,22508,8966,5791
36061007500,2566,1057,843
36061007600,47834,19383,9519
36061007700,4792,1133,841
36061007800,5618,2767,2463
36061007900,5699,2482,1754
36061008000,10363,4630,2041
36061008100,9790,4307,2510
36061008200,23697,12546,3049
36061008300,35362,8334,3699
36061008400,18265,7059,4225
36061008601,1598,628,363
36061008602,0,0,0
36061008603,2497,1718,1428
36061008700,12229,4230,2778
36061008800,8645,4044,2205
36061008900,5354,2108,1541
36061009000,8827,4986,2445
36061009100,16265,6761,3914
36061009200,45768,16544,5698
36061009300,2733,1334,1042
36061009400,39849,15385,7831
36061009500,21958,10744,4723
36061009600,51210,20862,14143
36061009700,3924,2813,1529
36061009800,6794,2672,1864
36061009900,42785,17722,17317
36061010000,11138,5939,3174
36061010100,85444,30438,11909
36061010200,28625,11721,5341
36061010300,22741,11489,5748
36061010400,40585,14802,6666
36061010601,2606,1512,1157
36061010602,3463,1773,942
36061010800,12277,7392,5443
36061010900,71987,25839,15170
36061011000,6303,2896,2114
36061011100,18748,8538,4440
36061011201,9087,3847,1328
36061011202,15956,6967,4018
36061011203,16321,6125,3006
36061011300,59224,23041,10918
36061011401,11606,3737,2780
36061011402,10825,4791,3812
36061011500,20813,9195,4843
36061011600,14577,7441,5088
36061011700,2988,1765,1637
36061011800,7734,4103,3184
36061011900,43726,14867,4587
36061012000,10664,5020,2928
36061012100,5993,3034,1404
36061012200,8152,3871,2889
36061012400,7296,5224,4099
36061012500,53367,19069,6550
36061012600,6547,6542,3604
36061012700,7836,2520,965
36061012800,10174,6015,4827
36061012900,8917,4962,4189
36061013000,9224,4401,3221
36061013100,40450,15384,4159
36061013200,4477,2688,1252
36061013300,5184,2166,984
36061013400,6882,3523,2523
36061013500,19590,9720,5732
36061013600,13856,6855,7190
36061013700,26747,11940,5646
36061013800,6336,4032,3692
36061013900,5170,2695,1364
36061014000,7188,3772,3342
36061014200,9858,4870,4564
36061014300,8578,3917,1785
36061014401,827,579,443
36061014402,2783,2071,1496
36061014500,23884,11053,7522
36061014601,3739,1935,968
36061014602,8124,5400,3270
36061014700,1534,820,436
36061014801,5649,3834,2138
36061014802,6483,4124,2453
36061014900,5384,2399,1352
36061015001,1303,596,761
36061015002,5217,3467,2827
36061015100,5432,3084,1757
36061015200,2180,1386,1126
36061015300,10321,3034,2080
36061015400,7265,5141,2927
36061015500,4833,3195,2016
36061015601,4021,2577,2096
36061015602,1787,2870,858
36061015700,3727,1748,1257
36061015801,3974,3808,1820
36061015802,2482,1625,1159
36061015900,2666,1438,723
36061016001,2838,1763,1505
36061016002,2068,1075,924
36061016100,3271,1339,765
36061016200,2285,1879,875
36061016300,4275,2324,1698
36061016400,4839,3112,1637
36061016500,8163,9186,12974
36061016600,5150,3745,2106
36061016700,5424,2679,1993
36061016800,8174,5465,4049
36061016900,3359,1818,1456
36061017000,10237,5606,2986
36061017100,9173,2551,1742
36061017200,12354,4405,3136
36061017300,4463,2731,2097
